location_name,location_id,previous_location_id
市辖区,00137050100000000000,00137050000000000000
东营区,00137050200000000000,00137050000000000000
河口区,00137050300000000000,00137050000000000000
垦利县,00137052100000000000,00137050000000000000
利津县,00137052200000000000,00137050000000000000
广饶县,00137052300000000000,00137050000000000000
烟台市,00137060000000000000,00137000000000000000
市辖区,00137060100000000000,00137060000000000000
芝罘区,00137060200000000000,00137060000000000000
福山区,00137061100000000000,00137060000000000000
牟平区,00137061200000000000,00137060000000000000
莱山区,00137061300000000000,00137060000000000000
长岛县,00137063400000000000,00137060000000000000
龙口市,00137068100000000000,00137000000000000000
莱阳市,00137068200000000000,00137000000000000000
莱州市,00137068300000000000,00137000000000000000
蓬莱市,00137068400000000000,00137000000000000000
招远市,00137068500000000000,00137000000000000000
栖霞市,00137068600000000000,00137000000000000000
海阳市,00137068700000000000,00137000000000000000
潍坊市,00137070000000000000,00137000000000000000
市辖区,00137070100000000000,00137070000000000000
潍城区,00137070200000000000,00137070000000000000
寒亭区,00137070300000000000,00137070000000000000
坊子区,00137070400000000000,00137070000000000000
奎文区,00137070500000000000,00137070000000000000
临朐县,00137072400000000000,00137070000000000000
昌乐县,00137072500000000000,00137070000000000000
青州市,00137078100000000000,00137000000000000000
诸城市,00137078200000000000,00137000000000000000
寿光市,00137078300000000000,00137000000000000000
安丘市,00137078400000000000,00137000000000000000
高密市,00137078500000000000,00137000000000000000
昌邑市,00137078600000000000,00137000000000000000
济宁市,00137080000000000000,00137000000000000000
市辖区,00137080100000000000,00137080000000000000
市中区,00137080200000000000,00137000000000000000
任城区,00137081100000000000,00137080200000000000
微山县,00137082600000000000,00137080200000000000
鱼台县,00137082700000000000,00137080200000000000
金乡县,00137082800000000000,00137080200000000000
嘉祥县,00137082900000000000,00137080200000000000
汶上县,00137083000000000000,00137080200000000000
泗水县,00137083100000000000,00137080200000000000
梁山县,00137083200000000000,00137080200000000000
曲阜市,00137088100000000000,00137000000000000000
兖州市,00137088200000000000,00137000000000000000
邹城市,00137088300000000000,00137000000000000000
泰安市,00137090000000000000,00137000000000000000
市辖区,00137090100000000000,00137090000000000000
泰山区,00137090200000000000,00137090000000000000
岱岳区,00137091100000000000,00137090000000000000
宁阳县,00137092100000000000,00137090000000000000
东平县,00137092300000000000,00137090000000000000
新泰市,00137098200000000000,00137000000000000000
肥城市,00137098300000000000,00137000000000000000
威海市,00137100000000000000,00137000000000000000
市辖区,00137100100000000000,00137100000000000000
环翠区,00137100200000000000,00137100000000000000
文登市,00137108100000000000,00137000000000000000
荣成市,00137108200000000000,00137000000000000000
乳山市,00137108300000000000,00137000000000000000
日照市,00137110000000000000,00137000000000000000
市辖区,00137110100000000000,00137110000000000000
东港区,00137110200000000000,00137110000000000000
岚山区,00137110300000000000,00137110000000000000
五莲县,00137112100000000000,00137110000000000000
莒县,00137112200000000000,00137110000000000000
莱芜市,00137120000000000000,00137000000000000000
市辖区,00137120100000000000,00137120000000000000
莱城区,00137120200000000000,00137120000000000000
钢城区,00137120300000000000,00137120000000000000
临沂市,00137130000000000000,00137000000000000000
市辖区,00137130100000000000,00137130000000000000
兰山区,00137130200000000000,00137130000000000000
罗庄区,00137131100000000000,00137130000000000000
河东区,00137131200000000000,00137130000000000000
沂南县,00137132100000000000,00137130000000000000
郯城县,00137132200000000000,00137130000000000000
沂水县,00137132300000000000,00137130000000000000
苍山县,00137132400000000000,00137130000000000000
费县,00137132500000000000,00137130000000000000
平邑县,00137132600000000000,00137130000000000000
莒南县,00137132700000000000,00137130000000000000
蒙阴县,00137132800000000000,00137130000000000000
临沭县,00137132900000000000,00137130000000000000
德州市,00137140000000000000,00137000000000000000
市辖区,00137140100000000000,00137140000000000000
德城区,00137140200000000000,00137140000000000000
陵县,00137142100000000000,00137140000000000000
宁津县,00137142200000000000,00137140000000000000
庆云县,00137142300000000000,00137140000000000000
临邑县,00137142400000000000,00137140000000000000
齐河县,00137142500000000000,00137140000000000000
平原县,00137142600000000000,00137140000000000000
夏津县,00137142700000000000,00137140000000000000
武城县,00137142800000000000,00137140000000000000
乐陵市,00137148100000000000,00137000000000000000
禹城市,00137148200000000000,00137000000000000000
聊城市,00137150000000000000,00137000000000000000
市辖区,00137150100000000000,00137150000000000000
东昌府区,00137150200000000000,00137150000000000000
阳谷县,00137152100000000000,00137150000000000000
莘县,00137152200000000000,00137150000000000000
茌平县,00137152300000000000,00137150000000000000
东阿县,00137152400000000000,00137150000000000000
冠县,00137152500000000000,00137150000000000000
高唐县,00137152600000000000,00137150000000000000
临清市,00137158100000000000,00137000000000000000
滨州市,00137160000000000000,00137000000000000000
市辖区,00137160100000000000,00137160000000000000
滨城区,00137160200000000000,00137160000000000000
惠民县,00137162100000000000,00137160000000000000
阳信县,00137162200000000000,00137160000000000000
无棣县,00137162300000000000,00137160000000000000
沾化县,00137162400000000000,00137160000000000000
博兴县,00137162500000000000,00137160000000000000
邹平县,00137162600000000000,00137160000000000000
菏泽市,00137170000000000000,00137000000000000000
市辖区,00137170100000000000,00137170000000000000
牡丹区,00137170200000000000,00137170000000000000
曹县,00137172100000000000,00137170000000000000
单县,00137172200000000000,00137170000000000000
成武县,00137172300000000000,00137170000000000000
巨野县,00137172400000000000,00137170000000000000
郓城县,00137172500000000000,00137170000000000000
鄄城县,00137172600000000000,00137170000000000000
定陶县,00137172700000000000,00137170000000000000
东明县,00137172800000000000,00137170000000000000
河南省,00141000000000000000,00111111100000000000
郑州市,00141010000000000000,00141000000000000000
市辖区,00141010100000000000,00141010000000000000
中原区,00141010200000000000,00141010000000000000
二七区,00141010300000000000,00141010000000000000
管城回族区,00141010400000000000,00141010000000000000
金水区,00141010500000000000,00141010000000000000
上街区,00141010600000000000,00141010000000000000
惠济区,00141010800000000000,00141010000000000000
中牟县,00141012200000000000,00141010000000000000
巩义市,00141018100000000000,00141000000000000000
荥阳市,00141018200000000000,00141000000000000000
新密市,00141018300000000000,00141000000000000000
新郑市,00141018400000000000,00141000000000000000
登封市,00141018500000000000,00141000000000000000
开封市,00141020000000000000,00141000000000000000
市辖区,00141020100000000000,00141020000000000000
龙亭区,00141020200000000000,00141020000000000000
顺河回族区,00141020300000000000,00141020000000000000
鼓楼区,00141020400000000000,00141020000000000000
禹王台区,00141020500000000000,00141020000000000000
金明区,00141021100000000000,00141020000000000000
杞县,00141022100000000000,00141020000000000000
通许县,00141022200000000000,00141020000000000000
尉氏县,00141022300000000000,00141020000000000000
开封县,00141022400000000000,00141020000000000000
兰考县,00141022500000000000,00141020000000000000
洛阳市,00141030000000000000,00141000000000000000
市辖区,00141030100000000000,00141030000000000000
老城区,00141030200000000000,00141030000000000000
西工区,00141030300000000000,00141030000000000000
瀍河回族区,00141030400000000000,00141030000000000000
涧西区,00141030500000000000,00141030000000000000
吉利区,00141030600000000000,00141030000000000000
洛龙区,00141031100000000000,00141030000000000000
孟津县,00141032200000000000,00141030000000000000
新安县,00141032300000000000,00141030000000000000
栾川县,00141032400000000000,00141030000000000000
嵩县,00141032500000000000,00141030000000000000
汝阳县,00141032600000000000,00141030000000000000
宜阳县,00141032700000000000,00141030000000000000
洛宁县,00141032800000000000,00141030000000000000
伊川县,00141032900000000000,00141030000000000000
偃师市,00141038100000000000,00141000000000000000
平顶山市,00141040000000000000,00141000000000000000
市辖区,00141040100000000000,00141040000000000000
新华区,00141040200000000000,00141040000000000000
卫东区,00141040300000000000,00141040000000000000
石龙区,00141040400000000000,00141040000000000000
湛河区,00141041100000000000,00141040000000000000
宝丰县,00141042100000000000,00141040000000000000
叶县,00141042200000000000,00141040000000000000
鲁山县,00141042300000000000,00141040000000000000
郏县,00141042500000000000,00141040000000000000
舞钢市,00141048100000000000,00141000000000000000
汝州市,00141048200000000000,00141000000000000000
安阳市,00141050000000000000,00141000000000000000
市辖区,00141050100000000000,00141050000000000000
文峰区,00141050200000000000,00141050000000000000
北关区,00141050300000000000,00141050000000000000
殷都区,00141050500000000000,00141050000000000000
龙安区,00141050600000000000,00141050000000000000
安阳县,00141052200000000000,00141050000000000000
汤阴县,00141052300000000000,00141050000000000000
滑县,00141052600000000000,00141050000000000000
内黄县,00141052700000000000,00141050000000000000
林州市,00141058100000000000,00141000000000000000
鹤壁市,00141060000000000000,00141000000000000000
市辖区,00141060100000000000,00141060000000000000
鹤山区,00141060200000000000,00141060000000000000
山城区,00141060300000000000,00141060000000000000
